yn,id,cg,eg,re,ms,fw,cl,hw,ra,nc,se,ag,wc,ne,oc,dr
no,141664,1.56304391009213,e2,pzv,ls,2.9892635,1.30332300655734,2,ojk,0.4,vrm,0.3155872226109,xv,kcr,al,oi
no,64274,1.6956629784667,e2,pzv,kh,2.2181439,1.3687910327232,3.46,kvy,0,jtl,0.316233693171678,pv,ydq,ey,oi
no,223193,1.70421113177216,e2,wto,kh,1.6066459,1.36152336965101,3.32,kvy,0,jtl,0.316233693171678,pv,ydq,ey,qe
yes,563037,2.08171980254393,e2,pzv,lz,0.38870675,1.4,3.32,kvy,0.2,vrm,0.447214229441579,xv,ydq,al,oi
yes,544555,2.12121893828759,e2,wto,im,1.132127,0,3.61,kvy,1.2,vrm,0.424268256506693,xv,kcr,lr,oi
no,265111,1.52666910510772,e2,pzv,ls,1.0786189,1.43127639967979,0,tdg,0.2,vrm,0.446996355902661,pv,ydq,ey,oi
no,68095,1.7594034167327,e2,wto,hf,2.0532528,1.3985017830036,3,kvy,1,vrm,0.399999810107415,xv,ydq,lr,oi
no,57436,1.6502636105789,e2,wto,lz,7.1102347,1.30165286227764,3.16,kvy,0.3,vrm,0.316233693171678,xv,jle,al,oi
no,232147,1.53329712675899,e2,pzv,lz,2.0180854,1.3687910327232,1,gmp,0.4,vrm,0.3155872226109,xv,kcr,lr,oi
no,326118,1.82731933793216,e2,wto,lz,1.0156872,1.37455921891742,3.61,kvy,0.3,vrm,0.316233693171678,xv,ydq,lr,qe
no,481918,1.73916222226987,e2,wib,lz,3.96269,1.35985515194495,3.61,kvy,0.2,vrm,0.316233693171678,xv,jle,al,qe
no,190256,1.69388243687013,e2,wto,ay,1.4626394,1.38079052238892,2.45,kvy,0,vrm,0.374163042929554,pv,rql,jz,oi
yes,404584,2.42910648411552,e2,pzv,hf,1.2165923,1.4410215083183,3.32,kvy,0.3,jtl,0.565687580458434,gf,ydq,lr,oi
no,49215,1.68546068082992,e2,pzv,kh,2.5149006,1.3687910327232,3.46,kvy,0.7,vrm,0.316233693171678,pv,ydq,ey,oi
yes,79323,2.19349142305232,e2,wto,kh,1.0854356,1.44441013218667,3.32,kvy,0.7,vrm,0.447214229441579,pv,jle,pw,oi
no,97664,1.79055658300268,e2,wto,lz,1.7463854,1.41291275754896,3.16,kvy,0.6,vrm,0.424268256506693,pv,ydq,jz,oi
no,379515,1.69115641198349,e2,wto,kh,0.40965352,1.29443955220559,3.16,kvy,0.5,vrm,0.316233693171678,xv,jle,al,oi
yes,394009,1.80034620885178,e2,wto,lz,0.55407334,0,3.61,kvy,0.5,jtl,0.399999810107415,xv,kcr,rk,oi
yes,205084,1.7370715851975,e2,wto,im,3.7146692,1.36152336965101,3.46,gmp,1.3,vrm,0.316233693171678,pv,ydq,ey,qe
yes,419972,2.23221975075102,e2,pzv,ls,0.2612232,1.42603734212167,2.45,kvy,1.1,vrm,0.547718551740173,xv,jle,al,oi
no,586389,1.97577746968221,e2,wto,ls,2.9944416,1.34569359219941,3.32,ojk,0.4,vrm,0.447214229441579,xv,jle,lr,oi
no,568155,1.92942201605028,e2,pzv,im,0.48787866,1.39649010679394,3.16,gmp,0,vrm,0.424268256506693,xv,kcr,al,oi
no,83795,1.80069492222705,e2,wto,im,1.2125794,1.36633695861022,3.32,gmp,0.3,vrm,0.399999810107415,xv,ydq,jl,oi
no,88859,1.60744169858562,e2,pzv,kh,8.3776023,1.37854289058738,2.24,kvy,0.2,vrm,0.399999810107415,xv,ydq,al,oi
no,482711,1.96384786556124,e2,pzv,hf,7.0056201,1.40175026249348,3.61,kvy,0,vrm,0.399999810107415,pv,ydq,jl,qe
no,430290,1.56962236880206,e2,pzv,kh,0.31030103,1.38986957260897,1.73,kvy,0.5,vrm,0.422013980029279,xv,ydq,al,oi
no,220623,1.78671194123305,e2,pzv,kh,2.7116726,1.38145354219017,3.46,kvy,0,vrm,0.374163042929554,xv,ydq,al,oi
yes,289448,1.68261971516663,e5,pzv,ow,0.65223829,1.30332300655734,3.46,kvy,0.3,jtl,0.316233693171678,xv,rql,al,oi
no,120169,1.75888583381341,e2,wto,kh,0.53295784,1.39077457234884,3.46,kvy,0.4,vrm,0.374163042929554,xv,ydq,lr,oi
yes,74059,2.03411143473239,e2,wto,ls,1.3114368,1.33867402695337,3.61,kvy,1.1,jtl,0.387290745222102,xv,ydq,lr,qe
no,481614,1.69184155443408,e2,wto,ow,1.6526513,1.35071604368848,2.45,kvy,0.4,vrm,0.424268256506693,xv,jle,rk,oi
no,173955,1.67764546628911,e2,wto,lz,0.10552639,0,2.45,kvy,0.6,vrm,0.399871846979977,xv,ydq,lr,oi
yes,285243,2.20744557097834,e3,pzv,ls,1.1857479,1.4,3.74,kvy,0.4,vrm,0.447214229441579,xv,ydq,al,qe
no,391846,1.73231357295937,e2,pzv,ow,2.4094901,1.30332300655734,3.74,gmp,0.5,vrm,0.316233693171678,xv,kcr,lr,oi
no,531453,1.50029346424518,e2,wib,lz,1.8376005,1.3653764296666,1.73,kvy,0.3,vrm,0.316233693171678,pv,jle,lr,qe
yes,291889,1.88890348094222,e2,wto,lz,0.44397358,1.30967676209897,3.74,kvy,0.3,jtl,0.399999810107415,xv,kcr,lr,qe
no,462567,1.77025038795007,e2,wto,kh,2.6620256,1.38508914756918,3.16,kvy,0.4,vrm,0.374163042929554,xv,kcr,lr,oi
no,531341,1.72301685316222,e2,pzv,ay,1.022002,1.37549260872163,3.16,kvy,0.2,vrm,0.316233693171678,pv,kcr,ey,oi
no,416934,1.7138476080998,e2,pzv,im,2.4003753,1.38145354219017,3.16,kvy,0.3,vrm,0.316233693171678,gf,ydq,al,oi
no,70348,1.797961863896,e2,wto,kh,2.679725,1.37455921891742,3.61,kvy,0.2,vrm,0.316233693171678,xv,kcr,lr,oi
no,567899,1.77064871267577,e2,pzv,ow,1.399124,1.39370431968188,3.46,kvy,0,vrm,0.399999810107415,pv,kcr,jz,oi
no,420293,1.74408533835696,e2,wto,kh,0.027769149,1.37455921891742,3.32,gmp,0.2,vrm,0.316233693171678,xv,kcr,lr,qe
yes,188916,1.84581951215072,e5,wto,yd,3.1928779,1.39912027514093,2.45,gmp,1.2,vrm,0.447214229441579,gf,rql,lr,oi
no,462011,1.8369698197736,e2,pzv,kh,3.2792526,1.40175026249348,3.61,kvy,0,vrm,0.374163042929554,pv,rql,jl,oi
no,487980,1.55677454220049,e2,pzv,hf,2.9126613,1.3687910327232,2,kvy,0.2,vrm,0.3155872226109,xv,ydq,al,oi
no,81319,1.90042443878253,e2,wto,lz,0.11225782,1.32140376978623,3.61,kvy,0.1,vrm,0.374163042929554,gf,ydq,al,oi
yes,466443,2.09072882498264,e2,wto,ow,0.054765424,1.34670496421873,3.74,kvy,1.3,jtl,0.399999810107415,xv,jle,lr,oi
no,284441,1.80965096892522,e2,wto,ay,0.26128365,1.38483381104017,3.46,kvy,0.6,vrm,0.399999810107415,pv,jle,ey,qe
no,244098,1.90563008526288,e2,wto,lz,1.0433215,1.34437394063035,3.32,kvy,0.3,vrm,0.399999810107415,pv,kcr,al,oi
no,349145,1.44506588012645,e2,wto,kh,0.30708828,1.36124185323127,0,kvy,0,vrm,0.315273434026044,xv,kcr,al,oi
no,345398,1.92493194962076,e2,wto,ow,0.95598635,1.36633695861022,3.61,kvy,0.2,vrm,0.399999810107415,pv,kcr,jl,oi
no,452288,1.91579586907403,e2,wto,im,2.0042293,1.46797591129154,2.83,kvy,1.6,vrm,0.447214229441579,xv,ydq,lr,qe
no,585472,1.83334426267769,e2,wto,ls,4.4595318,1.50149022834118,2.83,gmp,1.2,vrm,0.447214229441579,pv,jle,pw,oi
no,533021,1.65818301921417,e2,wto,hf,0.40058961,1.31144630096247,2.83,gmp,0.3,vrm,0.316233693171678,xv,jle,rk,oi
no,369080,1.69210308561679,e2,wto,lz,1.4978777,1.43011198882694,2.24,kvy,0.7,vrm,0.447214229441579,xv,jle,al,qe
yes,269356,2.02506803136896,e2,pzv,lz,0.029720533,0,3.74,tdg,0.8,vrm,0.399999810107415,xv,rql,al,qe
no,509641,1.70037215157604,e2,pzv,hf,1.8367144,1.36659727481154,3.32,kvy,0.5,vrm,0.374163042929554,pv,ydq,jz,oi
no,361142,1.69517017750347,e2,ldi,lz,2.7430057,1.43022409920542,3,kvy,0.9,vrm,0.374163042929554,pv,ydq,jz,oi
no,217107,1.89245782232644,e2,wto,lz,0.96269871,1.44976971826861,3.16,kvy,0.1,vrm,0.424268256506693,xv,kcr,lr,oi
no,212543,1.65503567017408,e2,wib,ls,2.923941,1.37483164442015,3.32,kvy,0.8,vrm,0.316233693171678,pv,jle,ey,qe
no,344304,1.71036264996327,e2,wto,lz,1.8055857,1.37815074521972,2.24,gmp,0.5,vrm,0.387290745222102,pv,ydq,pw,oi
no,202178,1.64582258605308,e2,wto,kh,3.596319,1.36850751819221,2.65,gmp,0.2,vrm,0.399999810107415,xv,ydq,al,oi
no,117234,1.75924311112339,e2,wto,kh,1.9134825,1.36152336965101,3.61,gmp,0.4,vrm,0.316233693171678,xv,jle,lr,oi
yes,24756,1.71922120220221,e2,wto,kh,0.14347307,1.29916403379666,3.46,gmp,1.2,jtl,0.316233693171678,xv,ydq,lr,qe
no,166139,1.68583848055921,e2,wto,lz,1.8214152,1.35833462460462,3.46,kvy,0.2,vrm,0.316233693171678,xv,jle,al,oi
no,228523,1.79629080358086,e2,wto,ls,0.96423378,1.38092796360137,3.16,kvy,0,vrm,0.424268256506693,xv,kcr,lr,oi
no,336021,1.75377653664244,e2,pzv,lz,2.2218701,1.39370431968188,3.32,kvy,0.1,vrm,0.399999810107415,pv,ydq,jl,oi
no,84436,1.68267945114559,e2,pzv,yd,2.2132415,1.30332300655734,3.46,kvy,0,vrm,0.316233693171678,xv,rql,wg,oi
no,452739,1.74028460133089,e2,wto,lz,1.7941168,1.39750116090345,2.83,gmp,1.3,vrm,0.399999810107415,pv,rql,pw,oi
no,373236,1.68141831668461,e2,wto,lz,1.6870797,1.22361326841038,2.24,kvy,0.3,vrm,0.42378636625611,xv,kcr,lr,oi
no,552146,1.80590355511984,e2,ldi,kh,0.58489315,1.33046297883442,3.61,kvy,0.2,vrm,0.374163042929554,pv,kcr,jl,qe
no,496789,1.90541870151533,e2,wto,lz,0.20271245,1.36633695861022,3.74,kvy,0.1,vrm,0.399999810107415,xv,ydq,lr,oi
no,456171,1.49934478082479,e2,wib,lz,1.1215316,1.28878200035278,1.41,kvy,0.2,vrm,0.316233693171678,li,ydq,al,qe
no,451132,1.47448927365956,e2,ldi,lz,1.1198277,1.39050762601055,0,gmp,0.4,vrm,0.399754899933854,xv,kcr,al,oi
no,69587,2.07516375919421,e2,pzv,lz,2.8458973,1.40938589415034,3.61,kvy,0.2,vrm,0.399999810107415,pv,jle,jz,qe
no,150768,1.92498911667382,e2,wto,ls,1.6826506,1.3985017830036,3.46,kvy,1.4,vrm,0.399999810107415,xv,ydq,al,oi
yes,559075,2.54720291702823,e2,wto,yd,2.0674027,1.36289580360359,3.74,kvy,1.2,vrm,0.447214229441579,xv,ydq,lr,oi
no,41368,1.73747141043885,e2,wto,ls,1.1216517,1.32480702233167,2.83,kvy,1.2,vrm,0.374163042929554,xv,jle,lr,oi
yes,442163,1.49829112704723,e2,wib,ls,0.3222413,1.28878200035278,1.41,kvy,0.3,jtl,0.316233693171678,xv,kcr,al,oi
no,180459,1.94227294569302,e2,pzv,lz,1.0855578,1.40175026249348,3.74,kvy,0,vrm,0.399999810107415,xv,kcr,lr,qe
yes,347701,1.96485109914684,e2,wto,kh,3.4435999,1.42566765443365,3.32,kvy,0.8,vrm,0.399999810107415,gf,jle,lr,oi
no,97409,1.51916616193244,e2,wib,hf,1.0682272,0,2.24,tdg,1.2,vrm,0.316072512997894,pv,jle,lr,qe
no,553276,1.93175698547241,e2,pzv,lz,0.4001694,1.32680588959612,3.74,kvy,0.2,vrm,0.399999810107415,xv,ydq,al,oi
yes,309278,2.64403011701971,e3,pzv,im,1.3800165,1.36743077068697,3.74,kvy,0.7,vrm,0.447214229441579,xv,rql,wg,oi
no,78763,1.69923451273492,e2,pzv,im,5.4309389,1.32939722247588,3.16,kvy,0.3,vrm,0.42378636625611,xv,ydq,lr,qe
no,36261,1.6625117640326,e2,wib,im,2.8799341,1.36000022277278,3.32,kvy,0.2,vrm,0.316233693171678,pv,jle,jz,oi
no,140902,1.95685877093058,e2,wto,lz,0.055326948,1.23345355941582,3.46,kvy,0.3,vrm,0.41796815247647,xv,ydq,lr,oi
no,192680,1.98241477314773,e2,pzv,lz,0.59537736,1.4,3,kvy,0.1,vrm,0.424268256506693,xv,kcr,al,oi
yes,486788,1.73233805238229,e2,wto,im,0.42295952,1.38613600886311,3.16,gmp,1.2,vrm,0.374163042929554,pv,jle,jz,qe
yes,20003,2.06424938932089,e8,wto,yd,2.8766788,1.38209457532609,3.74,kvy,1,vrm,0.374163042929554,pv,ydq,jz,oi
yes,497956,1.80221568725505,e8,wto,ls,1.8881347,1.35985515194495,3.61,kvy,1.1,vrm,0.374163042929554,xv,jle,lr,oi
yes,363484,1.83729206374842,e6,wto,lz,0.081437897,1.30740137305076,3.74,gmp,0.5,vrm,0.374163042929554,pv,jle,lr,qe
no,114049,1.58009511106943,e2,ldi,yd,0.4914454,1.41665867420198,2.45,kvy,0.3,vrm,0.374163042929554,pv,kcr,qt,qe
yes,46310,2.44631846829312,e2,pzv,ls,2.4166154,0,3.61,kvy,0.6,vrm,0.529146781431295,xv,rql,lr,oi
no,3905,1.59884922812866,e2,pzv,lz,3.1186064,1.3687910327232,2.83,kvy,0.2,vrm,0.316233693171678,xv,ydq,lr,oi
no,509878,1.61932979065599,e2,wib,kh,0.43660744,1.35833462460462,3.32,gmp,0.3,jtl,0.316233693171678,xv,ydq,lr,oi
no,355683,1.70025139059126,e2,wib,lz,7.7211619,1.35985515194495,3.46,kvy,0.4,vrm,0.316233693171678,xv,kcr,lr,oi
yes,21141,2.19041467813057,e2,pzv,ls,2.114051,1.35860887939993,3.46,kvy,1.3,vrm,0.424268256506693,xv,ydq,wg,oi
no,113716,1.75501247345097,e2,wto,hf,1.5775001,1.36633695861022,3.32,kvy,0.3,vrm,0.399999810107415,li,rql,al,oi
yes,354322,1.42703647835467,e1,wib,lz,0.41047333,0,0,gmp,0.7,vrm,0.316072512997894,li,kcr,lr,oi
no,40231,1.57616916760089,e2,wto,hf,0.5912838,1.39077457234884,2.45,kvy,0.4,vrm,0.374163042929554,pv,ydq,lr,oi
yes,102619,2.08731151165555,e2,wto,kh,2.9540002,1.42837197773013,3,kvy,1.8,vrm,0.599999155040942,gf,jle,lr,qe
no,357611,1.74455968656745,e2,wto,im,1.8952099,1.39370431968188,2.83,gmp,0.2,vrm,0.374163042929554,xv,kcr,lr,oi
no,226393,1.66781112338907,e2,pzv,lz,0.78154825,1.3687910327232,3.32,gmp,0.1,vrm,0.316233693171678,xv,ydq,al,oi
no,338482,1.90895942253071,e2,wto,lz,5.4463894,1.42952686465209,3,gmp,1.6,vrm,0.447214229441579,xv,ydq,lr,oi
yes,109425,2.0708061078349,e2,pzv,ow,2.8847262,1.3255807431825,3.61,kvy,0.2,vrm,0.424268256506693,xv,ydq,rk,oi
no,4106,1.61270963682823,e2,wib,im,0.25511242,1.30707373735466,3,kvy,0.3,jtl,0.316233693171678,pv,rql,al,oi
no,184312,1.85633973734468,e2,wto,im,3.5783517,1.32140376978623,3.61,gmp,0,vrm,0.374163042929554,xv,rql,lr,oi
no,479354,1.64592099788319,e2,wto,kh,3.5215678,1.35833462460462,3.16,gmp,0.3,vrm,0.316233693171678,xv,jle,al,qe
no,402385,1.74089341536906,e2,wto,lz,0.62805203,1.40249057967174,3,kvy,0.2,vrm,0.399999810107415,xv,ydq,al,oi
no,274905,1.7472698795821,e2,wto,ls,1.1370928,1.31858224382663,3.46,kvy,0.4,vrm,0.374163042929554,xv,ydq,lr,oi
yes,96963,2.15976285750345,e2,pzv,ay,4.6379058,1.35860887939993,3.61,kvy,0,jtl,0.424268256506693,xv,ydq,lr,oi
yes,431154,2.17082191124155,e2,pzv,im,0.67137596,1.40938589415034,3.74,kvy,0.6,vrm,0.399999810107415,pv,ydq,pw,oi
no,563859,1.59440214429102,e2,pzv,ls,2.2098541,1.38986957260897,2,kvy,0.4,vrm,0.422013980029279,xv,kcr,al,oi
yes,99118,1.95935080587482,e6,wto,kh,3.3368639,1.37947448834517,3.61,kvy,0.5,vrm,0.374163042929554,xv,kcr,lr,oi
no,145047,1.83391862409581,e2,wto,im,0.28275912,1.34422963804935,2.83,kvy,0,vrm,0.424268256506693,xv,ydq,lr,oi
yes,440667,2.4448336105348,e2,pzv,hf,2.7605189,1.38236112067146,3.61,kvy,1.6,jtl,0.447214229441579,gf,ydq,lr,oi
no,267438,1.62135941736373,e2,wto,im,1.8534347,1.36193971539775,2.83,kvy,0.2,vrm,0.316233693171678,xv,rql,al,qe
no,325027,1.67392205251541,e2,wto,hf,1.5173432,1.36850751819221,2.83,gmp,0.6,vrm,0.399999810107415,pv,jle,al,qe
yes,518691,1.80784835927452,e2,wto,kh,0.022634657,0,3.61,gmp,0.7,vrm,0.316233693171678,gf,jle,lr,oi
no,506091,1.60108985669625,e2,pzv,ow,2.4083892,1.30332300655734,2.83,kvy,0.2,vrm,0.316233693171678,li,rql,al,qe
no,333456,1.6104639218953,e2,pzv,lz,4.543899,1.37854289058738,2.24,gmp,1.2,vrm,0.399999810107415,xv,ydq,al,oi
no,315171,1.72874360860038,e2,wto,im,3.0303783,1.39077457234884,3.32,kvy,0,vrm,0.374163042929554,pv,ydq,rk,oi
no,437549,1.61474187814386,e2,pzv,ls,1.0448025,1.39432746911533,2.65,kvy,0.5,vrm,0.399999810107415,xv,ydq,al,oi
no,301326,1.64835937841546,e2,wib,kh,0.42165918,1.28878200035278,3.32,tdg,0.3,vrm,0.316233693171678,xv,ydq,al,qe
no,287280,1.73391035606084,e2,pzv,lz,2.9759464,1.36013450849221,3.16,gmp,0.2,jtl,0.374163042929554,pv,jle,al,qe
no,527841,1.49786170620433,e6,wto,im,0.92590334,1.30332300655734,1,kvy,0.5,vrm,0.316072512997894,xv,kcr,al,qe
yes,305411,2.60634370412062,e5,pzv,ls,7.5573178,1.38664604829257,3.74,kvy,1.5,vrm,0.399999810107415,xv,ydq,lr,oi
yes,417713,1.53731653152275,e1,wib,lz,1.3604506,1.28635925703514,1.41,gmp,1,vrm,0.316072512997894,li,kcr,jz,qe
yes,404039,2.10338320585137,e2,wto,ow,2.0624386,1.35356244766336,3.61,gmp,0.4,vrm,0.424268256506693,xv,kcr,lr,oi
yes,567926,1.6532858039899,e8,wib,kh,1.6368829,1.36152336965101,3.16,gmp,0.2,vrm,0.316233693171678,pv,kcr,pw,oi
no,498333,1.7852169154076,e2,wto,kh,2.5843141,1.37455921891742,3.61,gmp,0.2,vrm,0.316233693171678,xv,ydq,al,oi
no,135735,1.81215859015031,e2,wto,kh,0.19590102,1.36633695861022,3.61,kvy,0.4,vrm,0.399999810107415,xv,kcr,lr,oi
no,357102,1.68839211014252,e2,pzv,kh,0.56915572,1.39331594629728,1.73,kvy,0.2,vrm,0.424268256506693,xv,kcr,al,oi
yes,581058,2.04106099720035,e3,wto,hf,0.73365153,1.43830019779288,3.61,kvy,0.5,jtl,0.424268256506693,xv,ydq,al,qe
no,376462,1.71659856320665,e2,pzv,kh,0.38201993,1.3687910327232,3.61,kvy,0.2,vrm,0.316233693171678,pv,ydq,ey,oi
yes,7812,1.96168414434142,e2,wto,ls,0.21203735,1.328638048868,3.32,kvy,1.3,jtl,0.387290745222102,gf,jle,lr,oi
no,265553,1.86464940161673,e2,wto,lz,0.88280082,1.38340555440768,3.61,kvy,0.3,vrm,0.399999810107415,xv,ydq,al,qe
yes,421892,2.02278637272983,e2,wto,lz,2.0679908,1.38196538242637,3.46,gmp,0,jtl,0.447214229441579,gf,kcr,lr,oi
no,97723,1.73503974663379,e2,wto,hf,3.6892758,1.40743963312431,2.45,kvy,0.6,vrm,0.399999810107415,pv,jle,jz,oi
no,276292,1.82956053261448,e2,pzv,lz,1.2557087,1.32480702233167,3.74,kvy,0.1,vrm,0.374163042929554,pv,kcr,al,oi
no,453699,1.8997468598544,e2,wto,lz,1.2958688,1.3708045390152,3.46,kvy,0.3,vrm,0.399999810107415,xv,kcr,al,qe
no,304475,1.73381192038632,e2,wto,lz,0.60722111,1.38261416296948,2.45,kvy,0.3,vrm,0.399999810107415,xv,kcr,al,qe
no,113908,1.65834322663298,e2,wto,lz,2.8104073,1.36193971539775,3.16,kvy,0.2,vrm,0.316233693171678,xv,kcr,sb,oi
no,166635,1.88319921700661,e2,ldi,yd,0.70515704,1.41892108952124,3.16,kvy,0.5,vrm,0.424268256506693,pv,ydq,ey,oi
no,548981,1.50456741332519,e2,wib,kh,1.9792764,1.36400431446099,1.41,gmp,0,vrm,0.316072512997894,pv,kcr,pw,oi
no,343424,1.74782519085128,e2,wto,kh,1.0690159,1.32000313225935,2.65,kvy,0,vrm,0.399999810107415,xv,kcr,al,qe
no,341190,1.52383562581343,e2,wto,ls,4.8295121,1.30414353387664,2,kvy,0,vrm,0.316072512997894,xv,ydq,al,oi
no,170395,1.97169548125854,e2,wto,kh,0.018998782,1.34204782708102,3.74,kvy,0.3,vrm,0.399999810107415,xv,jle,lr,qe
no,545275,1.70823983583164,e2,wib,lz,0.25634119,1.28878200035278,3.74,kvy,0.2,vrm,0.316233693171678,xv,ydq,al,oi
no,42776,1.7068445774893,e2,pzv,kh,1.4647489,1.3687910327232,3.61,kvy,0.1,vrm,0.316233693171678,xv,kcr,lr,oi
no,383296,1.76025609157842,e2,wto,lz,0.15206315,1.36850751819221,3.61,gmp,0,vrm,0.316233693171678,xv,kcr,al,oi
no,445530,1.68463177921402,e2,pzv,im,9.4942982,1.39370431968188,3.16,kvy,0.2,vrm,0.316233693171678,xv,ydq,al,oi
no,2708,1.54096647446094,e2,wto,kh,2.0318398,1.36743077068697,1.41,kvy,0.6,jtl,0.316072512997894,xv,ydq,al,oi
no,442037,1.84705275507287,e2,pzv,lz,0.44524424,1.42544247646198,2.83,kvy,0.3,vrm,0.447214229441579,xv,ydq,lr,oi
yes,7016,2.14566520385611,e4,pzv,yd,1.9649939,1.43496586981602,3.61,kvy,0,vrm,0.424268256506693,pv,kcr,qt,oi
no,240792,1.75187799381736,e2,pzv,lz,4.3851302,1.30332300655734,3.61,kvy,0.4,vrm,0.316233693171678,xv,ydq,al,oi
no,454633,1.58310543710225,e2,wto,im,1.606719,1.28878200035278,2.65,gmp,0.8,jtl,0.316233693171678,pv,ydq,al,oi
yes,120153,1.88585379244777,e2,wto,lz,0.16240677,1.42461583462682,3.32,kvy,0,vrm,0.447214229441579,xv,kcr,lr,oi
no,555796,1.62343411941404,e2,wto,lz,3.4128277,1.35833462460462,3,gmp,0,vrm,0.316233693171678,xv,jle,lr,qe
no,335084,1.53309579484178,e2,wto,im,1.0968788,1.30414353387664,2,tdg,0.2,vrm,0.316072512997894,qx,jle,lr,oi
no,160066,1.67492649695864,e8,pzv,im,0.54355929,1.3687910327232,3.32,kvy,0.2,vrm,0.316233693171678,pv,kcr,al,oi
no,449190,1.73244108173163,e2,wto,kh,2.5432322,1.35985515194495,3.61,gmp,0.2,vrm,0.316233693171678,xv,ydq,lr,oi
no,502319,1.46390519041934,e2,pzv,ls,3.6090116,1.4,0,kvy,0.3,vrm,0.446996355902661,xv,kcr,al,qe
no,511943,1.67389952015215,e2,wto,kh,2.2123206,1.37842114606915,3.32,gmp,0,vrm,0.399999810107415,xv,ydq,lr,oi
no,473469,1.53881363046138,e2,pzv,ow,1.9949613,1.30577354047563,1.41,kvy,0,jtl,0.3155872226109,xv,ydq,al,oi
no,24574,1.76265277770438,e2,wto,im,0.95175336,1.40743963312431,2.65,kvy,0.3,vrm,0.399999810107415,xv,kcr,al,oi
yes,335131,1.82386853674251,e8,wto,kh,7.2715259,1.30967676209897,3.61,kvy,0.4,vrm,0.399999810107415,xv,kcr,lr,oi
no,126662,1.55985189144238,e2,wib,ow,3.0469634,1.28809313989481,2.83,kvy,0,vrm,0.316233693171678,xv,kcr,lr,oi
no,288116,1.8402281522734,e2,wto,hf,3.3449398,1.40348731526881,3,kvy,0,vrm,0.424268256506693,pv,kcr,jl,oi
no,466024,1.53382479067499,e8,wto,kh,3.3277791,1.36400431446099,2,kvy,0.3,vrm,0.316072512997894,xv,ydq,lr,qe
no,435109,1.89788881752432,e2,wto,im,0.33566921,1.38601092046659,3.61,kvy,0.2,vrm,0.374163042929554,pv,jle,al,oi
yes,505051,2.12964169013751,e8,wto,kh,0.27351542,1.4144798679856,3,kvy,0.8,vrm,0.515366919208165,xv,kcr,al,oi
no,146649,1.98399002642001,e2,wto,ay,0.0062204737,0,3.46,kvy,0.2,vrm,0.399999810107415,pv,ydq,jz,oi
no,364016,1.66276406804761,e2,wib,kh,0.13121156,1.35833462460462,3.61,kvy,0.4,vrm,0.316233693171678,xv,jle,al,oi
no,286702,1.52343604820615,e2,wto,lz,0.46475275,1.43532133986225,0,kvy,0.3,vrm,0.446996355902661,xv,kcr,al,qe
no,289321,1.98423758845801,e2,pzv,lz,0.083201541,1.4,3,kvy,0.2,vrm,0.424268256506693,pv,kcr,jz,oi
no,233086,1.64771933062976,e2,wto,im,1.3975265,1.36152336965101,3.16,kvy,0.3,vrm,0.316233693171678,xv,jle,al,qe
yes,172803,1.96790570327451,e6,wto,ls,1.607787,1.328638048868,3.32,kvy,1.1,jtl,0.387290745222102,xv,ydq,lr,oi
no,554722,1.78476514409966,e2,wto,hf,2.4360297,1.39750116090345,3.16,tdg,0.9,vrm,0.374163042929554,pv,jle,jz,oi
no,400263,1.82576234150721,e2,pzv,im,0.62322535,1.40175026249348,3.61,kvy,0,vrm,0.374163042929554,xv,kcr,al,oi
no,58442,1.72066880987333,e2,pzv,lz,1.1025883,1.39585930832332,2,kvy,0.1,vrm,0.424268256506693,xv,rql,al,oi
no,516750,1.85826488447504,e2,wto,lz,1.2697399,0,3,gmp,0,vrm,0.399999810107415,pv,jle,jl,oi
no,26172,1.6376821243267,e2,wib,lz,0.043624987,1.34726648997435,3.32,kvy,0.2,vrm,0.316233693171678,xv,kcr,al,qe
no,509016,1.73351050389474,e2,wto,lz,0.1911705,1.34351494443522,3,kvy,0.2,vrm,0.374163042929554,gf,jle,rk,qe
no,60602,1.62398163549496,e2,wto,hf,1.7605524,1.38871426075343,2.83,tdg,0.2,vrm,0.316233693171678,pv,ydq,ey,oi
no,170425,1.52606858084481,e2,wto,im,1.1494322,1.39874712809131,0,kvy,0,vrm,0.397490124946514,pv,kcr,jz,oi
yes,438365,2.11042342655251,e2,wto,im,0.23941463,1.40938589415034,3.61,tdg,0.5,vrm,0.399999810107415,pv,kcr,lr,oi
no,571024,1.72305034145286,e2,pzv,ls,2.033581,1.3924303524012,3,kvy,0.5,vrm,0.374163042929554,xv,rql,lr,oi
no,587821,1.66869445405925,e2,pzv,im,0.16107499,1.39432746911533,3,kvy,0.4,vrm,0.399999810107415,xv,ydq,al,oi
yes,209539,2.76841487027959,e8,pzv,hf,0.18627937,1.53291651663818,3.61,kvy,0.1,vrm,0.547718551740173,pv,kcr,jl,oi
no,375445,1.99853557414847,e2,pzv,kh,2.6792052,1.34884610564597,3.46,kvy,0.4,vrm,0.445862939186411,pv,jle,ey,oi
no,209224,1.6599115724225,e2,wib,im,6.9123667,1.36152336965101,3.32,kvy,0,vrm,0.316233693171678,pv,kcr,al,qe
no,583268,1.72035439290143,e2,wto,lz,0.98298596,1.38171036006786,3,kvy,0.3,vrm,0.399871846979977,xv,jle,al,qe
